Position [um],Voltage [V]
2518.459243,-0.000338
2518.493340,-0.000432
2518.527438,-0.000176
2518.561536,-0.002323
2518.595633,-0.001467
2518.629731,-0.001137
2518.663829,-0.001164
2518.697926,-0.001571
2518.732024,-0.002083
2518.766122,-0.002011
2518.800219,-0.000911
2518.834317,-0.000748
2518.868415,-0.001037
2518.902512,-0.001520
2518.936610,-0.001113
2518.970708,-0.000948
2519.004805,-0.000869
2519.038903,0.000304
2519.073001,-0.000224
2519.107098,0.000003
2519.141196,-0.000309
2519.175294,-0.000760
2519.209391,-0.001212
2519.243489,-0.000176
2519.277587,-0.000157
2519.311684,0.000315
2519.345782,0.000949
2519.379880,0.000955
2519.413977,-0.000797
2519.448075,-0.001486
2519.482173,0.000085
2519.516270,0.001228
2519.550368,0.000444
2519.584466,0.000120
2519.618563,0.000419
2519.652661,0.000366
2519.686759,0.001385
2519.720856,0.000914
2519.754954,0.000149
2519.789052,0.000986
2519.823149,0.000485
2519.857247,-0.000407
2519.891345,-0.000779
2519.925442,0.000155
2519.959540,-0.000386
2519.993638,-0.000925
2520.027736,-0.000183
2520.061833,0.000207
2520.095931,0.000206
2520.130029,-0.000219
2520.164126,-0.000230
2520.198224,-0.000641
2520.232322,-0.001289
2520.266419,-0.000412
2520.300517,0.000930
2520.334615,0.000788
2520.368712,0.000321
2520.402810,0.000012
2520.436908,0.000073
2520.471005,0.000291
2520.505103,0.000805
2520.539201,0.001039
2520.573298,0.001161
2520.607396,0.001224
2520.641494,0.000301
2520.675591,0.000395
2520.709689,0.000422
2520.743787,0.000161
2520.777884,0.001268
2520.811982,0.001114
2520.846080,0.000996
2520.880177,0.001708
2520.914275,0.001922
2520.948373,0.002580
2520.982470,0.001184
2521.016568,0.000721
2521.050666,0.001613
2521.084763,-0.000053
2521.118861,-0.000713
2521.152959,-0.001287
2521.187056,-0.000852
2521.221154,-0.001782
2521.255252,-0.000932
2521.289349,-0.001654
2521.323447,-0.000884
2521.357545,-0.000305
2521.391642,0.000519
2521.425740,0.000304
2521.459838,0.000058
2521.493935,-0.000950
2521.528033,-0.002052
2521.562131,-0.000115
2521.596228,0.000170
2521.630326,-0.000591
2521.664424,0.000135
2521.698521,0.000181
2521.732619,0.000713
2521.766717,0.001447
2521.800814,0.001265
2521.834912,0.001021
2521.869010,0.000759
2521.903107,0.000708
2521.937205,0.001061
2521.971303,-0.000090
2522.005400,-0.000920
2522.039498,-0.000470
2522.073596,-0.000236
2522.107693,-0.000751
2522.141791,-0.000959
2522.175889,0.000474
2522.209986,0.000954
2522.244084,0.000307
2522.278182,-0.000165
2522.312279,-0.000334
2522.346377,-0.001976
2522.380475,-0.001023
2522.414572,-0.000593
2522.448670,-0.001115
2522.482768,-0.000566
2522.516865,0.000423
2522.550963,-0.001026
2522.585061,-0.000694
2522.619158,0.000353
2522.653256,-0.000796
2522.687354,-0.000752
2522.721451,-0.000257
2522.755549,-0.000786
2522.789647,0.000296
2522.823744,0.000074
2522.857842,-0.000150
2522.891940,-0.000442
2522.926037,-0.001067
2522.960135,-0.000112
2522.994233,0.001426
2523.028330,-0.000150
2523.062428,-0.000857
2523.096526,-0.001046
2523.130623,-0.000403
2523.164721,0.000288
2523.198819,-0.001498
2523.232916,-0.001916
2523.267014,-0.001343
2523.301112,-0.000782
2523.335209,-0.000026
2523.369307,0.001196
2523.403405,0.001254
2523.437502,0.001544
2523.471600,0.000321
2523.505698,0.000286
2523.539795,-0.000067
2523.573893,0.000846
2523.607991,-0.001477
2523.642088,-0.001430
2523.676186,-0.001702
2523.710284,0.001660
2523.744381,0.000830
2523.778479,0.000183
2523.812577,0.001808
2523.846674,0.000304
2523.880772,-0.000803
2523.914870,-0.000663
2523.948967,-0.000280
2523.983065,-0.000350
2524.017163,-0.000007
2524.051260,-0.000471
2524.085358,-0.000244
2524.119456,-0.000204
2524.153553,-0.000033
2524.187651,0.000735
2524.221749,-0.001343
2524.255846,-0.000583
2524.289944,0.000323
2524.324042,-0.000499
2524.358139,-0.000068
2524.392237,-0.000824
2524.426335,0.000140
2524.460432,0.000189
2524.494530,0.000621
2524.528628,0.000407
2524.562725,-0.000097
2524.596823,0.000510
2524.630921,-0.001185
2524.665018,-0.000992
2524.699116,-0.000764
2524.733214,-0.000640
2524.767311,-0.000535
2524.801409,-0.002194
2524.835507,-0.000185
2524.869604,-0.000552
2524.903702,-0.001050
2524.937800,-0.001328
2524.971897,-0.000008
2525.005995,0.000038
2525.040093,-0.001298
2525.074190,-0.000551
2525.108288,-0.000968
2525.142386,-0.000726
2525.176483,0.000621
2525.210581,-0.000112
2525.244679,0.000047
2525.278776,-0.000682
2525.312874,-0.001182
2525.346972,-0.001031
2525.381069,-0.001740
2525.415167,-0.000538
2525.449265,-0.000187
2525.483362,-0.001138
2525.517460,-0.000110
2525.551558,0.001256
2525.585655,0.001267
2525.619753,0.001239
2525.653851,-0.000985
2525.687948,0.000707
2525.722046,-0.000428
2525.756144,-0.001143
2525.790241,-0.000464
2525.824339,-0.000808
2525.858437,0.001007
2525.892535,-0.000246
2525.926632,-0.000215
2525.960730,0.000930
2525.994828,0.000622
2526.028925,0.000247
2526.063023,0.000157
2526.097121,0.000244
2526.131218,0.000169
2526.165316,0.000860
2526.199414,-0.000680
2526.233511,0.000428
2526.267609,0.000062
2526.301707,0.001166
2526.335804,0.000556
2526.369902,0.000149
2526.404000,0.001358
2526.438097,0.001275
2526.472195,0.000320
2526.506293,0.000403
2526.540390,0.000843
2526.574488,0.000808
2526.608586,0.000193
2526.642683,-0.000222
2526.676781,-0.000861
2526.710879,0.000394
2526.744976,0.001605
2526.779074,0.000229
2526.813172,0.000293
2526.847269,0.001378
2526.881367,0.000306
2526.915465,-0.000083
2526.949562,0.001148
2526.983660,0.001302
2527.017758,0.000341
2527.051855,0.000249
2527.085953,-0.001237
2527.120051,0.000082
2527.154148,-0.000113
2527.188246,0.000132
2527.222344,-0.000759
2527.256441,0.000324
2527.290539,0.000328
2527.324637,0.000123
2527.358734,-0.000094
2527.392832,-0.000930
2527.426930,-0.000418
2527.461027,-0.000790
2527.495125,-0.000273
2527.529223,-0.000025
2527.563320,-0.000458
2527.597418,-0.000495
2527.631516,-0.000289
2527.665613,-0.000136
2527.699711,0.000645
2527.733809,-0.000744
2527.767906,0.001132
2527.802004,-0.000792
2527.836102,0.001007
2527.870199,-0.000154
2527.904297,0.000918
2527.938395,0.001029
2527.972492,0.002692
2528.006590,0.002472
2528.040688,0.001303
2528.074785,0.001213
2528.108883,0.001290
2528.142981,0.000195
2528.177078,0.000092
2528.211176,-0.002014
2528.245274,0.000641
2528.279371,-0.001035
2528.313469,-0.000514
2528.347567,-0.000820
2528.381664,-0.000736
2528.415762,0.000427
2528.449860,-0.000234
2528.483957,0.000677
2528.518055,-0.000134
2528.552153,0.000711
2528.586250,0.000631
2528.620348,-0.000996
2528.654446,-0.000274
2528.688543,-0.000395
2528.722641,-0.001561
2528.756739,-0.000269
2528.790836,-0.000680
2528.824934,-0.002065
2528.859032,0.000014
2528.893129,-0.001001
2528.927227,-0.001129
2528.961325,-0.000868
2528.995422,-0.000629
2529.029520,-0.000948
2529.063618,-0.001861
2529.097715,-0.002084
2529.131813,-0.002467
2529.165911,-0.002217
2529.200008,-0.002543
2529.234106,-0.002123
2529.268204,-0.001708
2529.302301,-0.000454
2529.336399,0.001473
2529.370497,0.000988
2529.404594,-0.000004
2529.438692,0.000311
2529.472790,0.000349
2529.506887,0.000544
2529.540985,0.001776
2529.575083,-0.001193
2529.609180,-0.000351
2529.643278,-0.000968
2529.677376,0.000601
2529.711473,-0.000053
2529.745571,-0.000390
2529.779669,0.000163
2529.813766,-0.000739
2529.847864,-0.000652
2529.881962,-0.000520
2529.916059,-0.001001
2529.950157,-0.001643
2529.984255,-0.002093
2530.018352,-0.002124
2530.052450,-0.002034
2530.086548,-0.001863
2530.120645,-0.001682
2530.154743,-0.001236
2530.188841,-0.000843
2530.222938,-0.000639
2530.257036,0.001470
2530.291134,0.000572
2530.325231,0.001142
2530.359329,0.001016
2530.393427,0.000102
2530.427524,0.000362
2530.461622,0.000010
2530.495720,0.000688
2530.529817,0.000728
2530.563915,-0.000737
2530.598013,0.000436
2530.632110,0.000799
2530.666208,0.000406
2530.700306,-0.000503
2530.734403,-0.001543
2530.768501,0.001604
2530.802599,0.000732
2530.836696,0.001199
2530.870794,0.000350
2530.904892,-0.000146
2530.938989,-0.000394
2530.973087,-0.000593
2531.007185,-0.000568
2531.041282,-0.000988
2531.075380,-0.000818
2531.109478,-0.000410
2531.143575,-0.001108
2531.177673,-0.001083
2531.211771,0.000064
2531.245868,-0.000582
2531.279966,-0.001707
2531.314064,-0.001303
2531.348161,0.000168
2531.382259,-0.000547
2531.416357,-0.000840
2531.450454,-0.000788
2531.484552,0.000081
2531.518650,-0.000896
2531.552747,-0.001219
2531.586845,-0.001110
2531.620943,-0.000981
2531.655040,-0.000721
2531.689138,-0.000198
2531.723236,0.000072
2531.757333,-0.000909
2531.791431,-0.001297
2531.825529,0.000077
2531.859627,0.000805
2531.893724,0.001037
2531.927822,-0.000135
2531.961920,-0.000513
2531.996017,0.000407
2532.030115,0.000040
2532.064213,0.001206
2532.098310,0.000932
2532.132408,0.000466
2532.166506,-0.000253
2532.200603,0.000220
2532.234701,0.001578
2532.268799,0.001798
2532.302896,0.001054
2532.336994,0.000325
2532.371092,-0.000343
2532.405189,0.000247
2532.439287,0.000869
2532.473385,-0.000423
2532.507482,-0.000346
2532.541580,0.000372
2532.575678,-0.000190
2532.609775,-0.000439
2532.643873,-0.000594
2532.677971,0.000955
2532.712068,0.000719
2532.746166,-0.000393
2532.780264,0.000221
2532.814361,-0.000038
2532.848459,-0.001505
2532.882557,-0.001487
2532.916654,-0.002531
2532.950752,0.000146
2532.984850,0.000169
2533.018947,-0.001025
2533.053045,-0.000529
2533.087143,0.001094
2533.121240,0.000461
2533.155338,0.000436
2533.189436,-0.000365
2533.223533,-0.000716
2533.257631,-0.000786
2533.291729,-0.000502
2533.325826,-0.000843
2533.359924,-0.000616
2533.394022,-0.000346
2533.428119,0.000205
2533.462217,0.001170
2533.496315,0.000779
2533.530412,0.000628
2533.564510,0.000946
2533.598608,0.000753
2533.632705,0.000157
2533.666803,0.000335
2533.700901,-0.000103
2533.734998,-0.001283
2533.769096,-0.000336
2533.803194,-0.001036
2533.837291,-0.001640
2533.871389,-0.002407
2533.905487,-0.002374
2533.939584,-0.002669
2533.973682,-0.001072
2534.007780,0.000165
2534.041877,-0.000713
2534.075975,-0.000583
2534.110073,-0.000157
2534.144170,0.000096
2534.178268,-0.000385
2534.212366,-0.000350
2534.246463,-0.001101
2534.280561,-0.000788
2534.314659,-0.001218
2534.348756,-0.000367
2534.382854,0.000167
2534.416952,-0.000002
2534.451049,0.000687
2534.485147,0.001677
2534.519245,0.001920
2534.553342,0.002073
2534.587440,0.001920
2534.621538,0.001043
2534.655635,0.000842
2534.689733,0.000186
2534.723831,-0.000010
2534.757928,0.000248
2534.792026,0.000133
2534.826124,0.000569
2534.860221,0.000453
2534.894319,0.001449
2534.928417,0.000968
2534.962514,0.000008
2534.996612,0.000618
2535.030710,0.000808
2535.064807,0.000737
2535.098905,-0.000559
2535.133003,-0.000847
2535.167100,0.000478
2535.201198,-0.000185
2535.235296,-0.000429
2535.269393,-0.000523
2535.303491,-0.000144
2535.337589,0.001270
2535.371686,0.000690
2535.405784,-0.000096
2535.439882,0.000585
2535.473979,0.000762
2535.508077,-0.000567
2535.542175,0.000693
2535.576272,0.000233
2535.610370,-0.000783
2535.644468,-0.000272
2535.678565,-0.001442
2535.712663,-0.001523
2535.746761,-0.000322
2535.780858,0.000283
2535.814956,-0.000247
2535.849054,0.000966
2535.883151,0.001003
2535.917249,0.000654
2535.951347,0.001416
2535.985444,0.000358
2536.019542,0.000027
2536.053640,-0.000637
2536.087737,-0.001033
2536.121835,0.000588
2536.155933,0.001426
2536.190030,0.000288
2536.224128,-0.000501
2536.258226,0.000599
2536.292323,0.000621
2536.326421,-0.000588
2536.360519,-0.000202
2536.394616,-0.000322
2536.428714,-0.001911
2536.462812,-0.000954
2536.496909,0.000077
2536.531007,-0.000252
2536.565105,-0.000537
2536.599202,0.000076
2536.633300,0.000625
2536.667398,-0.001056
2536.701495,-0.002146
2536.735593,-0.001850
2536.769691,-0.001782
2536.803788,-0.002125
2536.837886,-0.002855
2536.871984,-0.002818
2536.906081,-0.002875
2536.940179,-0.002221
2536.974277,-0.000716
2537.008374,-0.000347
2537.042472,0.000618
2537.076570,0.000449
2537.110667,0.000991
2537.144765,-0.000369
2537.178863,-0.000468
2537.212960,-0.000190
2537.247058,-0.000813
2537.281156,0.000170
2537.315253,0.000713
2537.349351,-0.000032
2537.383449,-0.000897
2537.417546,0.002275
2537.451644,0.000956
2537.485742,0.000437
2537.519839,-0.000540
2537.553937,-0.000041
2537.588035,-0.000180
2537.622132,-0.000416
2537.656230,0.000747
2537.690328,-0.000042
2537.724426,-0.000721
2537.758523,-0.001380
2537.792621,-0.000393
2537.826719,0.000433
2537.860816,0.000010
2537.894914,-0.000932
2537.929012,-0.002153
2537.963109,-0.002295
2537.997207,-0.002875
2538.031305,-0.001237
2538.065402,-0.003126
2538.099500,-0.002311
2538.133598,-0.002374
2538.167695,-0.001682
2538.201793,-0.000366
2538.235891,-0.001190
2538.269988,-0.000358
2538.304086,0.000981
2538.338184,0.000407
2538.372281,0.000772
2538.406379,0.000199
2538.440477,0.001232
2538.474574,-0.000042
2538.508672,-0.000561
2538.542770,-0.000617
2538.576867,0.001022
2538.610965,0.001224
2538.645063,0.000662
2538.679160,0.001576
2538.713258,0.001120
2538.747356,0.001213
2538.781453,0.000484
2538.815551,0.000607
2538.849649,0.001820
2538.883746,0.001752
2538.917844,0.000794
2538.951942,0.000456
2538.986039,0.001004
2539.020137,0.001568
2539.054235,0.002220
2539.088332,0.000959
2539.122430,0.002063
2539.156528,0.001674
2539.190625,0.000414
2539.224723,-0.000624
2539.258821,0.000913
2539.292918,0.000051
2539.327016,-0.000812
2539.361114,-0.001364
2539.395211,-0.000469
2539.429309,0.000200
2539.463407,0.000094
2539.497504,-0.000023
2539.531602,-0.000184
2539.565700,-0.000040
2539.599797,-0.001038
2539.633895,-0.001611
2539.667993,-0.000282
2539.702090,0.001005
2539.736188,0.000861
2539.770286,-0.000283
2539.804383,-0.000729
2539.838481,0.000405
2539.872579,-0.000101
2539.906676,0.001062
2539.940774,0.001367
2539.974872,0.000130
2540.008969,-0.000180
2540.043067,-0.000929
2540.077165,-0.001491
2540.111262,-0.001201
2540.145360,-0.000197
2540.179458,-0.000524
2540.213555,-0.001240
2540.247653,0.000199
2540.281751,-0.000280
2540.315848,0.000019
2540.349946,-0.000804
2540.384044,-0.000758
2540.418141,-0.001902
2540.452239,-0.002343
2540.486337,-0.002605
2540.520434,-0.002519
2540.554532,-0.002101
2540.588630,-0.001910
2540.622727,-0.002632
2540.656825,-0.001411
2540.690923,-0.000941
2540.725020,-0.001187
2540.759118,-0.000630
2540.793216,-0.000497
2540.827313,-0.001737
2540.861411,-0.001156
2540.895509,-0.001093
2540.929606,-0.000629
2540.963704,-0.000298
2540.997802,0.000261
2541.031899,-0.000818
2541.065997,-0.000566
2541.100095,-0.000031
2541.134192,0.002481
2541.168290,0.003270
2541.202388,0.002875
2541.236485,0.001532
2541.270583,0.000870
2541.304681,0.000871
2541.338778,0.001121
2541.372876,0.001231
2541.406974,0.001094
2541.441071,0.000084
2541.475169,0.000253
2541.509267,0.001058
2541.543364,0.001958
2541.577462,0.001988
2541.611560,0.001028
2541.645657,0.000768
2541.679755,-0.000353
2541.713853,-0.000166
2541.747950,-0.000113
2541.782048,-0.000665
2541.816146,-0.001269
2541.850243,-0.000906
2541.884341,-0.001186
2541.918439,-0.000710
2541.952536,-0.001882
2541.986634,-0.001354
2542.020732,-0.001288
2542.054829,-0.001185
2542.088927,-0.001796
2542.123025,-0.001345
2542.157122,-0.001488
2542.191220,-0.001047
2542.225318,-0.002473
2542.259415,-0.001994
2542.293513,-0.001150
2542.327611,-0.000756
2542.361708,-0.000654
2542.395806,0.001289
2542.429904,0.001507
2542.464001,0.001246
2542.498099,0.000999
2542.532197,0.000467
2542.566294,0.000716
2542.600392,0.001065
2542.634490,0.000137
2542.668587,-0.000004
2542.702685,-0.000120
2542.736783,-0.000909
2542.770880,-0.000417
2542.804978,0.000555
2542.839076,0.000947
2542.873173,0.000533
2542.907271,-0.000582
2542.941369,-0.000223
2542.975466,0.000454
2543.009564,-0.000402
2543.043662,0.000174
2543.077759,-0.000233
2543.111857,-0.000599
2543.145955,-0.000470
2543.180052,-0.000349
2543.214150,0.000231
2543.248248,0.000404
2543.282345,0.001757
2543.316443,0.001692
2543.350541,0.000652
2543.384638,0.000633
2543.418736,-0.000783
2543.452834,-0.000360
2543.486931,-0.000397
2543.521029,-0.001670
2543.555127,-0.000413
2543.589225,-0.000831
2543.623322,-0.001321
2543.657420,-0.000836
2543.691518,-0.001570
2543.725615,-0.000906
2543.759713,-0.001356
2543.793811,-0.001070
2543.827908,-0.001322
2543.862006,-0.000890
2543.896104,-0.001170
2543.930201,-0.000914
2543.964299,-0.001341
2543.998397,-0.001543
2544.032494,0.000377
2544.066592,0.001085
2544.100690,0.001019
2544.134787,0.000911
2544.168885,0.000103
2544.202983,-0.000247
2544.237080,0.000741
2544.271178,-0.000014
2544.305276,-0.000782
2544.339373,-0.000233
2544.373471,-0.000119
2544.407569,-0.000179
2544.441666,0.000169
2544.475764,0.000459
2544.509862,0.000573
2544.543959,0.000862
2544.578057,0.000536
2544.612155,0.000299
2544.646252,-0.000995
2544.680350,-0.000876
2544.714448,-0.000150
2544.748545,-0.001106
2544.782643,-0.000550
2544.816741,-0.000069
2544.850838,-0.000862
2544.884936,-0.001342
2544.919034,-0.000928
2544.953131,0.000379
2544.987229,0.000236
2545.021327,-0.001620
2545.055424,-0.000718
2545.089522,-0.001105
2545.123620,-0.000341
2545.157717,-0.000016
2545.191815,0.000330
2545.225913,-0.000657
2545.260010,0.000175
2545.294108,0.000223
2545.328206,0.000828
2545.362303,0.001022
2545.396401,0.002301
2545.430499,0.002901
2545.464596,0.001339
2545.498694,0.001147
2545.532792,0.001733
2545.566889,-0.000014
2545.600987,-0.001136
2545.635085,-0.000402
2545.669182,-0.000240
2545.703280,0.000525
2545.737378,0.000146
2545.771475,0.000646
2545.805573,0.000764
2545.839671,0.000289
2545.873768,-0.000193
2545.907866,0.001160
2545.941964,0.000305
2545.976061,-0.001471
2546.010159,-0.000660
2546.044257,-0.001229
2546.078354,-0.000917
2546.112452,-0.000723
2546.146550,-0.001059
2546.180647,-0.000043
2546.214745,0.000968
2546.248843,0.000182
2546.282940,0.000109
2546.317038,-0.000574
2546.351136,0.000606
2546.385233,0.000762
2546.419331,0.000089
2546.453429,-0.001514
2546.487526,-0.001673
2546.521624,-0.000916
2546.555722,0.000088
2546.589819,0.000293
2546.623917,0.000491
2546.658015,0.000778
2546.692112,0.000093
2546.726210,0.000813
2546.760308,0.000995
2546.794405,0.001291
2546.828503,-0.001881
2546.862601,-0.000206
2546.896698,-0.000699
2546.930796,-0.001753
2546.964894,-0.001539
2546.998991,-0.001528
2547.033089,-0.000584
2547.067187,0.000156
2547.101284,0.000137
2547.135382,-0.000862
2547.169480,0.000119
2547.203577,-0.000273
2547.237675,-0.001807
2547.271773,-0.001239
2547.305870,-0.000854
2547.339968,-0.002077
2547.374066,-0.001545
2547.408163,-0.000396
2547.442261,0.000517
2547.476359,0.000628
2547.510456,0.000423
2547.544554,0.000146
2547.578652,0.000970
2547.612749,0.000099
2547.646847,-0.000172
2547.680945,-0.000455
2547.715042,-0.000326
2547.749140,0.000189
2547.783238,0.000666
2547.817335,0.001245
2547.851433,-0.000181
2547.885531,0.000443
2547.919628,0.000453
2547.953726,0.000191
2547.987824,-0.000187
2548.021921,-0.000671
2548.056019,-0.001828
2548.090117,-0.002392
2548.124214,-0.002209
2548.158312,-0.002087
2548.192410,-0.000250
2548.226507,-0.000160
2548.260605,-0.000086
2548.294703,-0.000362
2548.328800,-0.000404
2548.362898,0.000047
2548.396996,-0.000890
2548.431093,-0.000079
2548.465191,0.000460
2548.499289,0.000043
2548.533386,0.000276
2548.567484,0.000487
2548.601582,-0.000450
2548.635679,-0.000610
2548.669777,-0.000395
2548.703875,0.000087
2548.737972,0.000786
2548.772070,-0.000472
2548.806168,-0.000534
2548.840265,-0.000512
2548.874363,-0.000665
2548.908461,-0.000843
2548.942558,-0.000017
2548.976656,0.000113
2549.010754,0.000023
2549.044851,-0.000660
2549.078949,-0.000818
2549.113047,-0.000977
2549.147144,0.000248
2549.181242,0.000837
2549.215340,0.000313
2549.249437,-0.000035
2549.283535,-0.000264
2549.317633,0.000070
2549.351730,0.000815
2549.385828,0.000414
2549.419926,0.000014
2549.454023,0.000676
2549.488121,0.001197
2549.522219,0.001624
2549.556317,0.000985
2549.590414,0.001404
2549.624512,0.002601
2549.658610,0.002044
2549.692707,0.001226
2549.726805,0.000972
2549.760903,0.000064
2549.795000,-0.000964
2549.829098,-0.001415
2549.863196,-0.001264
2549.897293,-0.001164
2549.931391,-0.001011
2549.965489,-0.001350
2549.999586,-0.002202
2550.033684,-0.001940
2550.067782,-0.001098
2550.101879,-0.000673
2550.135977,-0.000457
2550.170075,-0.000845
2550.204172,-0.001502
2550.238270,-0.001535
2550.272368,-0.000607
2550.306465,0.000438
2550.340563,-0.000143
2550.374661,-0.000899
2550.408758,-0.000586
2550.442856,-0.001268
2550.476954,-0.002231
2550.511051,-0.000591
2550.545149,0.001174
2550.579247,0.002320
2550.613344,0.003438
2550.647442,0.001354
2550.681540,0.000752
2550.715637,0.001218
2550.749735,0.001678
2550.783833,-0.000014
2550.817930,0.000538
2550.852028,0.000902
2550.886126,0.001523
2550.920223,0.001687
2550.954321,0.000682
2550.988419,0.001079
2551.022516,0.001185
2551.056614,0.000114
2551.090712,-0.000777
2551.124809,-0.000419
2551.158907,-0.001414
2551.193005,-0.001272
2551.227102,-0.001024
2551.261200,-0.000804
2551.295298,-0.000943
2551.329395,-0.000090
2551.363493,0.000966
2551.397591,0.001363
2551.431688,0.000696
2551.465786,0.001026
2551.499884,0.000002
2551.533981,-0.000058
2551.568079,0.000114
2551.602177,-0.000624
2551.636274,-0.000250
2551.670372,-0.001000
2551.704470,-0.001837
2551.738567,-0.000581
2551.772665,-0.000495
2551.806763,0.000016
2551.840860,0.000482
2551.874958,0.001442
2551.909056,0.000694
2551.943153,0.001557
2551.977251,0.001900
2552.011349,0.001222
2552.045446,0.000928
2552.079544,0.000691
2552.113642,0.001037
2552.147739,0.001002
2552.181837,0.000739
2552.215935,0.000383
2552.250032,0.000009
2552.284130,0.000861
2552.318228,0.001009
2552.352325,0.000121
2552.386423,0.000033
2552.420521,-0.000477
2552.454618,-0.000191
2552.488716,-0.000004
2552.522814,-0.000837
2552.556911,-0.000670
2552.591009,0.000186
2552.625107,-0.000723
2552.659204,-0.001392
2552.693302,-0.001214
2552.727400,-0.001152
2552.761497,-0.001297
2552.795595,-0.000342
2552.829693,-0.001311
2552.863790,-0.001212
2552.897888,-0.000005
2552.931986,-0.000110
2552.966083,-0.000340
2553.000181,-0.001122
2553.034279,-0.000528
2553.068376,-0.000779
2553.102474,-0.000290
2553.136572,-0.000237
2553.170669,-0.000127
2553.204767,0.000522
2553.238865,0.001072
2553.272962,-0.000849
2553.307060,-0.000370
2553.341158,-0.000636
2553.375255,-0.000559
2553.409353,0.000046
2553.443451,-0.000176
2553.477548,-0.000330
2553.511646,-0.000988
2553.545744,-0.001014
2553.579841,0.000885
2553.613939,0.000245
2553.648037,0.000149
2553.682134,0.000022
2553.716232,0.000110
2553.750330,0.000115
2553.784427,-0.000360
2553.818525,-0.000360
2553.852623,-0.000468
2553.886720,0.000090
2553.920818,-0.001038
2553.954916,-0.001265
2553.989013,-0.000951
2554.023111,-0.000626
2554.057209,0.000324
2554.091306,-0.000619
2554.125404,0.001635
2554.159502,-0.000019
2554.193599,-0.001091
2554.227697,-0.000933
2554.261795,-0.000417
2554.295892,0.000462
2554.329990,-0.001531
2554.364088,-0.001422
2554.398185,-0.000937
2554.432283,0.000520
2554.466381,0.000507
2554.500478,0.000564
2554.534576,-0.000043
2554.568674,0.000677
2554.602771,0.001332
2554.636869,0.000487
2554.670967,-0.000112
2554.705064,0.000987
2554.739162,0.001226
2554.773260,0.000739
2554.807357,-0.000201
2554.841455,-0.000687
2554.875553,0.001165
2554.909650,0.000334
2554.943748,-0.000255
2554.977846,-0.000301
2555.011943,0.000305
2555.046041,0.000457
2555.080139,0.000259
2555.114236,0.000572
2555.148334,-0.000608
2555.182432,-0.000816
2555.216529,-0.000900
2555.250627,0.000690
2555.284725,0.000921
2555.318822,0.000396
2555.352920,0.000129
2555.387018,-0.000008
2555.421116,0.000134
2555.455213,-0.000087
2555.489311,0.000728
2555.523409,0.001760
2555.557506,0.001357
2555.591604,0.000632
2555.625702,0.000490
2555.659799,0.000026
2555.693897,-0.000568
2555.727995,-0.000160
2555.762092,-0.000363
2555.796190,-0.001030
2555.830288,0.000047
2555.864385,0.001241
2555.898483,0.002088
2555.932581,0.002137
2555.966678,0.002043
2556.000776,0.000824
2556.034874,-0.000562
2556.068971,0.000264
2556.103069,0.000226
2556.137167,0.000396
2556.171264,0.000452
2556.205362,0.000437
2556.239460,0.000143
2556.273557,0.000923
2556.307655,0.000046
2556.341753,0.000816
2556.375850,0.000631
2556.409948,0.000600
2556.444046,0.000054
2556.478143,-0.000933
2556.512241,-0.000203
2556.546339,-0.000403
2556.580436,-0.000621
2556.614534,-0.001633
2556.648632,-0.000696
2556.682729,-0.000863
2556.716827,-0.001683
2556.750925,-0.000189
2556.785022,0.000155
2556.819120,0.000327
2556.853218,-0.000414
2556.887315,0.000207
2556.921413,0.000323
2556.955511,-0.000216
2556.989608,-0.001242
2557.023706,-0.000467
2557.057804,0.000278
2557.091901,-0.000035
2557.125999,-0.000504
2557.160097,-0.000870
2557.194194,-0.000109
2557.228292,0.000653
2557.262390,0.001778
2557.296487,0.001536
2557.330585,0.000400
2557.364683,-0.000168
2557.398780,0.000389
2557.432878,-0.000227
2557.466976,-0.000841
2557.501073,-0.000122
2557.535171,-0.000509
2557.569269,-0.001342
2557.603366,-0.000281
2557.637464,-0.000242
2557.671562,-0.000500
2557.705659,-0.000294
2557.739757,-0.000583
2557.773855,-0.001203
2557.807952,-0.000878
2557.842050,-0.001205
2557.876148,-0.000657
2557.910245,-0.001944
2557.944343,-0.001064
2557.978441,-0.001123
2558.012538,-0.001963
2558.046636,-0.001709
2558.080734,-0.001388
2558.114831,-0.000263
2558.148929,0.001370
2558.183027,0.001147
2558.217124,-0.000549
2558.251222,-0.000296
2558.285320,-0.001406
2558.319417,-0.000287
2558.353515,-0.001345
2558.387613,-0.000724
2558.421710,-0.000841
2558.455808,-0.000627
2558.489906,-0.000862
2558.524003,-0.000200
2558.558101,0.000971
2558.592199,0.002040
2558.626296,0.001567
2558.660394,0.000618
2558.694492,0.000266
2558.728589,0.000188
2558.762687,0.000421
2558.796785,0.000091
2558.830882,-0.000006
2558.864980,-0.000265
2558.899078,0.000891
2558.933175,0.001876
2558.967273,0.001146
2559.001371,0.000726
2559.035468,0.000947
2559.069566,-0.000184
2559.103664,-0.001091
2559.137761,-0.001115
2559.171859,0.000990
2559.205957,0.000412
2559.240054,-0.000486
2559.274152,0.000096
2559.308250,0.000890
2559.342347,0.001332
2559.376445,0.001214
2559.410543,0.001879
2559.444640,0.002570
2559.478738,0.001937
2559.512836,0.000051
2559.546933,-0.000596
2559.581031,-0.000867
2559.615129,-0.001443
2559.649226,-0.001069
2559.683324,-0.001303
2559.717422,-0.001063
