Reference detector [V],Primary detector [V]
2.669915,0.000913
3.378913,0.000110
4.055429,0.000406
4.625552,0.000031
5.042892,-0.000496
5.263699,0.000114
5.273270,-0.001038
5.073649,-0.001838
4.677494,-0.001243
4.124959,-0.000511
3.466451,-0.000495
2.766926,-0.000250
2.070589,0.000385
1.464447,0.002298
0.982776,0.001008
0.679076,0.000187
0.580701,-0.000490
0.697190,0.000701
1.013243,0.000342
1.499131,-0.000201
2.124802,0.000193
2.821926,-0.000974
3.526507,-0.000848
4.185535,0.000851
4.726538,0.000047
5.102646,0.000652
5.282109,0.001294
5.248717,0.002792
5.008006,0.000264
4.583036,0.001095
3.994909,0.001298
3.324467,0.002091
2.621554,0.000816
1.928876,-0.000966
1.342208,-0.001445
0.903871,-0.000744
0.639882,-0.000350
0.588362,0.000529
0.749940,0.001057
1.101604,0.000629
1.625403,0.001010
2.255160,0.000573
2.942966,-0.000735
3.644016,-0.000053
4.280150,-0.000303
4.795545,0.000953
5.141757,0.000420
5.292057,0.000970
5.226253,0.001228
4.953842,0.000356
4.517034,0.002128
3.936920,0.001965
3.269152,0.001330
2.567691,0.001082
1.902032,0.001201
1.325118,0.000836
0.886254,0.001024
0.641543,0.002372
0.585711,0.000875
0.741997,-0.000010
1.093580,0.001475
1.601780,0.000354
2.231204,0.000735
2.913574,0.003038
3.606939,0.002218
4.234257,-0.000200
4.755230,0.001014
5.117944,0.001814
5.284585,0.000873
5.246309,0.001045
5.003009,0.000075
4.572835,-0.000092
4.002860,-0.000415
3.340000,-0.000167
2.626414,-0.001517
1.950359,-0.000089
1.356552,0.000172
0.915495,0.000265
0.646434,0.000110
0.585591,-0.000059
0.735334,0.000059
1.084915,-0.001142
1.602701,-0.000097
2.235859,-0.000593
2.946146,-0.001388
3.638476,-0.000633
4.272571,0.000905
4.784890,0.000949
5.133354,-0.000341
5.289290,0.001053
5.236348,0.001816
4.981927,0.001772
4.545619,0.001962
3.977423,0.003160
3.322633,0.001635
2.613674,0.001140
1.937769,0.000330
1.362139,0.001052
0.915016,-0.000151
0.647522,0.000180
0.582630,-0.000128
0.719692,0.001303
1.056227,0.001072
1.547898,0.000357
2.166835,0.000594
2.837482,0.001752
3.520731,-0.000626
4.169372,-0.000318
4.703044,0.000673
5.085250,-0.001131
5.274528,-0.000465
5.267104,-0.001131
5.055248,-0.001033
4.668183,-0.000987
4.137413,-0.000192
3.498094,-0.000429
2.792917,-0.001159
2.119833,-0.001214
1.512659,0.000263
1.030922,0.000088
0.712874,-0.000996
0.583540,-0.001371
0.651545,-0.001106
0.922702,-0.001300
1.363013,-0.002294
1.943146,-0.000304
2.615784,-0.001761
3.302509,-0.001636
3.973229,-0.000799
4.530476,-0.001175
4.969305,-0.000034
5.226332,0.001113
5.292030,0.000344
5.152552,-0.000039
4.823916,0.000204
4.338511,0.001618
3.736854,-0.000000
3.050567,0.000111
2.362240,0.000216
1.731350,0.001325
1.195164,0.001770
0.812529,0.002241
0.607822,0.001292
0.596405,0.001130
0.788029,0.000498
1.154377,0.000317
1.669072,0.000601
2.294137,-0.000568
2.981143,0.000360
3.643682,-0.000731
4.254621,-0.000547
4.763147,-0.000990
5.111211,-0.001894
5.281689,-0.001017
5.257565,0.000044
5.040799,0.001572
4.654221,0.002612
4.126653,0.001900
3.486953,0.001104
2.816581,-0.000392
2.148232,-0.000522
1.555144,-0.001246
1.067491,-0.000856
0.736947,-0.002193
0.585160,-0.000542
0.633219,-0.001920
0.870312,-0.000482
1.279770,-0.001041
1.830098,-0.000025
2.472885,-0.000632
3.164048,0.001713
3.823239,0.000759
4.425716,-0.000123
4.888077,0.000972
5.189197,0.001416
5.296942,-0.000444
5.199864,-0.001134
4.908047,-0.000154
4.458158,0.000451
3.859395,0.001057
3.201519,0.001192
2.518877,0.001450
1.860866,0.001624
1.292434,0.001661
0.874696,0.001467
0.630335,0.001880
0.587450,0.000920
0.749746,-0.000901
1.095603,-0.000167
1.592013,-0.000241
2.209140,0.000478
2.902915,-0.000220
3.567507,-0.000791
4.202044,-0.000089
4.728332,0.001613
5.097845,0.000823
5.278628,0.000642
5.259791,0.001709
5.041412,0.000922
4.639703,0.001794
4.104453,0.001674
3.459215,0.001916
2.771447,0.001036
2.091449,0.001950
1.485060,0.001050
1.008122,0.000462
0.698057,0.000987
0.580909,0.001217
0.669110,0.002047
0.952450,0.000425
1.406642,0.001589
1.998148,0.000343
